species_id,class,common_name,sciname,grp_code,depth_m_min_adj,depth_m_max_adj,gear,gear_min,gear_max,ol_length,gear_range,spp_range,encount_prob,overlap_prop,encount123
Fis-27676,Elasmobranchii,Banded eagle ray,Aetomylaeus nichofii,PGE,8,70,GND,0,20,12,20,62,0.11612903225806452,0.1935483870967742,1
Fis-27676,Elasmobranchii,Banded eagle ray,Aetomylaeus nichofii,PGE,8,70,PST,0,280,62,280,62,0.22142857142857145,1,3
Fis-27676,Elasmobranchii,Banded eagle ray,Aetomylaeus nichofii,PGE,8,70,LLT,0,400,62,400,62,0.155,1,3
Fis-31573,Elasmobranchii,Brownbanded bambooshark,Chiloscyllium punctatum,BE,8,85,GND,0,20,12,20,77,0.0935064935064935,0.15584415584415584,1
Fis-31573,Elasmobranchii,Brownbanded bambooshark,Chiloscyllium punctatum,BE,8,85,PST,0,280,77,280,77,0.275,1,3
Fis-31573,Elasmobranchii,Brownbanded bambooshark,Chiloscyllium punctatum,BE,8,85,LLT,0,400,77,400,77,0.1925,1,3
Fis-23311,Elasmobranchii,Whitetip reef shark,Triaenodon obesus,SSE,8,330,GND,0,20,12,20,322,0.02236024844720497,0.037267080745341616,1
Fis-23311,Elasmobranchii,Whitetip reef shark,Triaenodon obesus,SSE,8,330,PST,0,280,272,280,322,0.8205856255545697,0.84472049689441,3
Fis-23311,Elasmobranchii,Whitetip reef shark,Triaenodon obesus,SSE,8,330,LLT,0,400,322,400,322,0.805,1,3
Fis-160925,Elasmobranchii,Ornate sleeper-ray,Electrolux addisoni,BE,9,35,GND,0,20,11,20,26,0.2326923076923077,0.4230769230769231,2
Fis-160925,Elasmobranchii,Ornate sleeper-ray,Electrolux addisoni,BE,9,35,PST,0,280,26,280,26,0.09285714285714286,1,3
Fis-160925,Elasmobranchii,Ornate sleeper-ray,Electrolux addisoni,BE,9,35,LLT,0,400,26,400,26,0.065,1,3
Fis-23128,Elasmobranchii,Winghead shark,Eusphyra blochii,SSE,9,50,GND,0,20,11,20,41,0.14756097560975612,0.2682926829268293,2
Fis-23128,Elasmobranchii,Winghead shark,Eusphyra blochii,SSE,9,50,PST,0,280,41,280,41,0.14642857142857144,1,3
Fis-23128,Elasmobranchii,Winghead shark,Eusphyra blochii,SSE,9,50,LLT,0,400,41,400,41,0.1025,1,3
Fis-27240,Elasmobranchii,Longheaded eagle ray,Aetobatus flagellum,PGE,9,80,GND,0,20,11,20,71,0.0852112676056338,0.15492957746478872,1
Fis-27240,Elasmobranchii,Longheaded eagle ray,Aetobatus flagellum,PGE,9,80,PST,0,280,71,280,71,0.25357142857142856,1,3
Fis-27240,Elasmobranchii,Longheaded eagle ray,Aetobatus flagellum,PGE,9,80,LLT,0,400,71,400,71,0.1775,1,3
Fis-28555,Elasmobranchii,Mangrove whipray,Himantura granulata,IE,9,85,GND,0,20,11,20,76,0.07960526315789475,0.14473684210526316,1
Fis-28555,Elasmobranchii,Mangrove whipray,Himantura granulata,IE,9,85,PST,0,280,76,280,76,0.2714285714285714,1,3
Fis-28555,Elasmobranchii,Mangrove whipray,Himantura granulata,IE,9,85,LLT,0,400,76,400,76,0.19,1,3
Fis-23193,Elasmobranchii,Sicklefin lemon shark,Negaprion acutidens,PGE,9,92,GND,0,20,11,20,83,0.07289156626506026,0.13253012048192772,1
Fis-23193,Elasmobranchii,Sicklefin lemon shark,Negaprion acutidens,PGE,9,92,PST,0,280,83,280,83,0.29642857142857143,1,3
Fis-23193,Elasmobranchii,Sicklefin lemon shark,Negaprion acutidens,PGE,9,92,LLT,0,400,83,400,83,0.2075,1,3
Fis-161494,Elasmobranchii,Blue-spotted stingray,Neotrygon kuhlii,DGE,9,170,GND,0,20,11,20,161,0.0375776397515528,0.06832298136645963,1
Fis-161494,Elasmobranchii,Blue-spotted stingray,Neotrygon kuhlii,DGE,9,170,PST,0,280,161,280,161,0.575,1,3
Fis-161494,Elasmobranchii,Blue-spotted stingray,Neotrygon kuhlii,DGE,9,170,LLT,0,400,161,400,161,0.4025,1,3
Fis-29505,Elasmobranchii,Spadenose shark,Scoliodon laticaudus,IE,10,13,GND,0,20,3,20,3,0.15,1,3
Fis-29505,Elasmobranchii,Spadenose shark,Scoliodon laticaudus,IE,10,13,PST,0,280,3,280,3,0.01071428571428571,1,3
Fis-29505,Elasmobranchii,Spadenose shark,Scoliodon laticaudus,IE,10,13,LLT,0,400,3,400,3,0.0075,1,3
Fis-161456,Elasmobranchii,Eyebrow wedgefish,Rhynchobatus palpebratus,DGE,10,61,GND,0,20,10,20,51,0.09803921568627452,0.19607843137254902,1
Fis-161456,Elasmobranchii,Eyebrow wedgefish,Rhynchobatus palpebratus,DGE,10,61,PST,0,280,51,280,51,0.1821428571428571,1,3
Fis-161456,Elasmobranchii,Eyebrow wedgefish,Rhynchobatus palpebratus,DGE,10,61,LLT,0,400,51,400,51,0.1275,1,3
Fis-159584,Elasmobranchii,Giant shovelnose ray,Glaucostegus typus,BE,10,100,GND,0,20,10,20,90,0.05555555555555555,0.1111111111111111,1
Fis-159584,Elasmobranchii,Giant shovelnose ray,Glaucostegus typus,BE,10,100,PST,0,280,90,280,90,0.32142857142857145,1,3
Fis-159584,Elasmobranchii,Giant shovelnose ray,Glaucostegus typus,BE,10,100,LLT,0,400,90,400,90,0.225,1,3
Fis-23202,Elasmobranchii,Ornate wobbegong,Orectolobus ornatus,BE,10,100,GND,0,20,10,20,90,0.05555555555555555,0.1111111111111111,1
Fis-23202,Elasmobranchii,Ornate wobbegong,Orectolobus ornatus,BE,10,100,PST,0,280,90,280,90,0.32142857142857145,1,3
Fis-23202,Elasmobranchii,Ornate wobbegong,Orectolobus ornatus,BE,10,100,LLT,0,400,90,400,90,0.225,1,3
Fis-23220,Elasmobranchii,Striped catshark,Poroderma africanum,DGE,10,100,GND,0,20,10,20,90,0.05555555555555555,0.1111111111111111,1
Fis-23220,Elasmobranchii,Striped catshark,Poroderma africanum,DGE,10,100,PST,0,280,90,280,90,0.32142857142857145,1,3
Fis-23220,Elasmobranchii,Striped catshark,Poroderma africanum,DGE,10,100,LLT,0,400,90,400,90,0.225,1,3
Fis-24127,Elasmobranchii,Smoothtail mobula,Mobula thurstoni,FFE,10,100,GND,0,20,10,20,90,0.05555555555555555,0.1111111111111111,1
Fis-24127,Elasmobranchii,Smoothtail mobula,Mobula thurstoni,FFE,10,100,PST,0,280,90,280,90,0.32142857142857145,1,3
Fis-24127,Elasmobranchii,Smoothtail mobula,Mobula thurstoni,FFE,10,100,LLT,0,400,90,400,90,0.225,1,3
Fis-28561,Elasmobranchii,NA,Aetomylaeus milvus,IE,10,100,GND,0,20,10,20,90,0.05555555555555555,0.1111111111111111,1
Fis-28561,Elasmobranchii,NA,Aetomylaeus milvus,IE,10,100,PST,0,280,90,280,90,0.32142857142857145,1,3
Fis-28561,Elasmobranchii,NA,Aetomylaeus milvus,IE,10,100,LLT,0,400,90,400,90,0.225,1,3
Fis-23053,Elasmobranchii,Whitecheek shark,Carcharhinus dussumieri,SSE,10,100,GND,0,20,10,20,90,0.05555555555555555,0.1111111111111111,1
Fis-23053,Elasmobranchii,Whitecheek shark,Carcharhinus dussumieri,SSE,10,100,PST,0,280,90,280,90,0.32142857142857145,1,3
Fis-23053,Elasmobranchii,Whitecheek shark,Carcharhinus dussumieri,SSE,10,100,LLT,0,400,90,400,90,0.225,1,3
Fis-23146,Elasmobranchii,Puffadder shyshark,Haploblepharus edwardsii,DGE,10,130,GND,0,20,10,20,120,0.04166666666666666,0.08333333333333333,1
Fis-23146,Elasmobranchii,Puffadder shyshark,Haploblepharus edwardsii,DGE,10,130,PST,0,280,120,280,120,0.42857142857142855,1,3
Fis-23146,Elasmobranchii,Puffadder shyshark,Haploblepharus edwardsii,DGE,10,130,LLT,0,400,120,400,120,0.3,1,3
Fis-23028,Elasmobranchii,Australian spotted catshark,Asymbolus analis,DGE,10,180,GND,0,20,10,20,170,0.02941176470588235,0.058823529411764705,1
Fis-23028,Elasmobranchii,Australian spotted catshark,Asymbolus analis,DGE,10,180,PST,0,280,170,280,170,0.6071428571428571,1,3
Fis-23028,Elasmobranchii,Australian spotted catshark,Asymbolus analis,DGE,10,180,LLT,0,400,170,400,170,0.425,1,3
Fis-25900,Elasmobranchii,Whiskery shark,Furgaleus macki,DGE,10,220,GND,0,20,10,20,210,0.0238095238095238,0.047619047619047616,1
Fis-25900,Elasmobranchii,Whiskery shark,Furgaleus macki,DGE,10,220,PST,0,280,210,280,210,0.75,1,3
Fis-25900,Elasmobranchii,Whiskery shark,Furgaleus macki,DGE,10,220,LLT,0,400,210,400,210,0.525,1,3
Fis-23221,Elasmobranchii,Leopard catshark,Poroderma pantherinum,DGE,10,256,GND,0,20,10,20,246,0.02032520325203252,0.04065040650406504,1
Fis-23221,Elasmobranchii,Leopard catshark,Poroderma pantherinum,DGE,10,256,PST,0,280,246,280,246,0.8785714285714286,1,3
Fis-23221,Elasmobranchii,Leopard catshark,Poroderma pantherinum,DGE,10,256,LLT,0,400,246,400,246,0.615,1,3
Fis-23243,Elasmobranchii,Australian sharpnose shark,Rhizoprionodon taylori,SSE,10,300,GND,0,20,10,20,290,0.01724137931034482,0.034482758620689655,1
Fis-23243,Elasmobranchii,Australian sharpnose shark,Rhizoprionodon taylori,SSE,10,300,PST,0,280,270,280,290,0.8977832512315271,0.9310344827586207,3
Fis-23243,Elasmobranchii,Australian sharpnose shark,Rhizoprionodon taylori,SSE,10,300,LLT,0,400,290,400,290,0.725,1,3
Fis-169677,Elasmobranchii,Humans whaler shark,Carcharhinus humani,PGE,10,408,GND,0,20,10,20,398,0.01256281407035176,0.02512562814070352,1
Fis-169677,Elasmobranchii,Humans whaler shark,Carcharhinus humani,PGE,10,408,PST,0,280,270,280,398,0.6541636755204595,0.678391959798995,3
Fis-169677,Elasmobranchii,Humans whaler shark,Carcharhinus humani,PGE,10,408,LLT,0,400,390,400,398,0.9554020100502512,0.9798994974874372,3
Fis-23045,Elasmobranchii,Bignose shark,Carcharhinus altimus,SSE,10,430,GND,0,20,10,20,420,0.0119047619047619,0.023809523809523808,1
Fis-23045,Elasmobranchii,Bignose shark,Carcharhinus altimus,SSE,10,430,PST,0,280,270,280,420,0.6198979591836735,0.6428571428571429,3
Fis-23045,Elasmobranchii,Bignose shark,Carcharhinus altimus,SSE,10,430,LLT,0,400,390,400,420,0.9053571428571427,0.9285714285714286,3
Fis-31594,Elasmobranchii,Whitespotted smooth-hound,Mustelus palumbes,PGE,10,443,GND,0,20,10,20,433,0.0115473441108545,0.023094688221709007,1
Fis-31594,Elasmobranchii,Whitespotted smooth-hound,Mustelus palumbes,PGE,10,443,PST,0,280,270,280,433,0.6012867040580666,0.6235565819861432,3
Fis-31594,Elasmobranchii,Whitespotted smooth-hound,Mustelus palumbes,PGE,10,443,LLT,0,400,390,400,433,0.8781755196304849,0.9006928406466512,3
Fis-58485,Elasmobranchii,Shortfin mako,Isurus oxyrinchus,OE,10,750,GND,0,20,10,20,740,0.00675675675675675,0.013513513513513514,1
Fis-58485,Elasmobranchii,Shortfin mako,Isurus oxyrinchus,OE,10,750,PST,0,280,270,280,740,0.3518339768339768,0.36486486486486486,2
Fis-58485,Elasmobranchii,Shortfin mako,Isurus oxyrinchus,OE,10,750,LLT,0,400,390,400,740,0.5138513513513513,0.527027027027027,3
Fis-22768,Elasmobranchii,Porbeagle,Lamna nasus,PGE,10,1000,GND,0,20,10,20,990,0.00505050505050505,0.010101010101010102,1
Fis-22768,Elasmobranchii,Porbeagle,Lamna nasus,PGE,10,1000,PST,0,280,270,280,990,0.262987012987013,0.2727272727272727,2
Fis-22768,Elasmobranchii,Porbeagle,Lamna nasus,PGE,10,1000,LLT,0,400,390,400,990,0.38409090909090904,0.3939393939393939,2
Fis-58398,Elasmobranchii,Blue stingray,Dasyatis chrysonota,IE,11,100,GND,0,20,9,20,89,0.04550561797752809,0.10112359550561797,1
Fis-58398,Elasmobranchii,Blue stingray,Dasyatis chrysonota,IE,11,100,PST,0,280,89,280,89,0.31785714285714284,1,3
Fis-58398,Elasmobranchii,Blue stingray,Dasyatis chrysonota,IE,11,100,LLT,0,400,89,400,89,0.2225,1,3
Fis-160691,Elasmobranchii,Indonesian shortsnout spurdog,Squalus hemipinnis,SSE,11,100,GND,0,20,9,20,89,0.04550561797752809,0.10112359550561797,1
Fis-160691,Elasmobranchii,Indonesian shortsnout spurdog,Squalus hemipinnis,SSE,11,100,PST,0,280,89,280,89,0.31785714285714284,1,3
Fis-160691,Elasmobranchii,Indonesian shortsnout spurdog,Squalus hemipinnis,SSE,11,100,LLT,0,400,89,400,89,0.2225,1,3
Fis-28562,Elasmobranchii,Ornate eagle ray,Aetomylaeus vespertilio,PGE,11,110,GND,0,20,9,20,99,0.04090909090909091,0.09090909090909091,1
Fis-28562,Elasmobranchii,Ornate eagle ray,Aetomylaeus vespertilio,PGE,11,110,PST,0,280,99,280,99,0.3535714285714286,1,3
Fis-28562,Elasmobranchii,Ornate eagle ray,Aetomylaeus vespertilio,PGE,11,110,LLT,0,400,99,400,99,0.2475,1,3
Fis-30780,Elasmobranchii,Grey bambooshark,Chiloscyllium griseum,BE,12,80,GND,0,20,8,20,68,0.04705882352941176,0.11764705882352941,1
Fis-30780,Elasmobranchii,Grey bambooshark,Chiloscyllium griseum,BE,12,80,PST,0,280,68,280,68,0.24285714285714283,1,3
Fis-30780,Elasmobranchii,Grey bambooshark,Chiloscyllium griseum,BE,12,80,LLT,0,400,68,400,68,0.17,1,3
Fis-161495,Elasmobranchii,Painted maskray,Neotrygon leylandi,DGE,12,80,GND,0,20,8,20,68,0.04705882352941176,0.11764705882352941,1
Fis-161495,Elasmobranchii,Painted maskray,Neotrygon leylandi,DGE,12,80,PST,0,280,68,280,68,0.24285714285714283,1,3
Fis-161495,Elasmobranchii,Painted maskray,Neotrygon leylandi,DGE,12,80,LLT,0,400,68,400,68,0.17,1,3
Fis-32975,Elasmobranchii,Bowmouth guitarfish,Rhina ancylostoma,DGE,12,90,GND,0,20,8,20,78,0.04102564102564102,0.10256410256410256,1
Fis-32975,Elasmobranchii,Bowmouth guitarfish,Rhina ancylostoma,DGE,12,90,PST,0,280,78,280,78,0.2785714285714286,1,3
Fis-32975,Elasmobranchii,Bowmouth guitarfish,Rhina ancylostoma,DGE,12,90,LLT,0,400,78,400,78,0.195,1,3
Fis-159583,Elasmobranchii,Granulated guitarfish,Glaucostegus granulatus,BE,12,119,GND,0,20,8,20,107,0.02990654205607476,0.07476635514018691,1
Fis-159583,Elasmobranchii,Granulated guitarfish,Glaucostegus granulatus,BE,12,119,PST,0,280,107,280,107,0.3821428571428571,1,3
Fis-159583,Elasmobranchii,Granulated guitarfish,Glaucostegus granulatus,BE,12,119,LLT,0,400,107,400,107,0.2675,1,3
Fis-31571,Elasmobranchii,Arabian carpetshark,Chiloscyllium arabicum,BE,13,100,GND,0,20,7,20,87,0.02816091954022988,0.08045977011494253,1
Fis-31571,Elasmobranchii,Arabian carpetshark,Chiloscyllium arabicum,BE,13,100,PST,0,280,87,280,87,0.3107142857142857,1,3
Fis-31571,Elasmobranchii,Arabian carpetshark,Chiloscyllium arabicum,BE,13,100,LLT,0,400,87,400,87,0.2175,1,3
Fis-161466,Elasmobranchii,Eastern shovelnose stingaree,Trygonoptera imitata,IE,13,120,GND,0,20,7,20,107,0.02289719626168224,0.06542056074766354,1
Fis-161466,Elasmobranchii,Eastern shovelnose stingaree,Trygonoptera imitata,IE,13,120,PST,0,280,107,280,107,0.3821428571428571,1,3
Fis-161466,Elasmobranchii,Eastern shovelnose stingaree,Trygonoptera imitata,IE,13,120,LLT,0,400,107,400,107,0.2675,1,3
Fis-161491,Elasmobranchii,Peppered maskray,Neotrygon picta,DGE,14,96,GND,0,20,6,20,82,0.02195121951219512,0.07317073170731707,1
Fis-161491,Elasmobranchii,Peppered maskray,Neotrygon picta,DGE,14,96,PST,0,280,82,280,82,0.29285714285714287,1,3
Fis-161491,Elasmobranchii,Peppered maskray,Neotrygon picta,DGE,14,96,LLT,0,400,82,400,82,0.205,1,3
Fis-48194,Elasmobranchii,Snaggletooth shark,Hemipristis elongata,SSE,14,130,GND,0,20,6,20,116,0.01551724137931034,0.05172413793103448,1
Fis-48194,Elasmobranchii,Snaggletooth shark,Hemipristis elongata,SSE,14,130,PST,0,280,116,280,116,0.4142857142857143,1,3
Fis-48194,Elasmobranchii,Snaggletooth shark,Hemipristis elongata,SSE,14,130,LLT,0,400,116,400,116,0.29,1,3
Fis-161493,Elasmobranchii,Plain maskray,Neotrygon annotata,DGE,15,62,GND,0,20,5,20,47,0.02659574468085106,0.10638297872340426,1
Fis-161493,Elasmobranchii,Plain maskray,Neotrygon annotata,DGE,15,62,PST,0,280,47,280,47,0.16785714285714284,1,3
Fis-161493,Elasmobranchii,Plain maskray,Neotrygon annotata,DGE,15,62,LLT,0,400,47,400,47,0.1175,1,3
Fis-24044,Elasmobranchii,Spiny butterfly ray,Gymnura altavela,IE,15,100,GND,0,20,5,20,85,0.01470588235294117,0.058823529411764705,1
Fis-24044,Elasmobranchii,Spiny butterfly ray,Gymnura altavela,IE,15,100,PST,0,280,85,280,85,0.30357142857142855,1,3
Fis-24044,Elasmobranchii,Spiny butterfly ray,Gymnura altavela,IE,15,100,LLT,0,400,85,400,85,0.2125,1,3
Fis-25886,Elasmobranchii,Blind shark,Brachaelurus waddi,DGE,15,140,GND,0,20,5,20,125,0.01,0.04,1
Fis-25886,Elasmobranchii,Blind shark,Brachaelurus waddi,DGE,15,140,PST,0,280,125,280,125,0.44642857142857145,1,3
Fis-25886,Elasmobranchii,Blind shark,Brachaelurus waddi,DGE,15,140,LLT,0,400,125,400,125,0.3125,1,3
Fis-29388,Elasmobranchii,Sand tiger shark,Carcharias taurus,SSE,15,191,GND,0,20,5,20,176,0.00710227272727272,0.028409090909090908,1
Fis-29388,Elasmobranchii,Sand tiger shark,Carcharias taurus,SSE,15,191,PST,0,280,176,280,176,0.6285714285714286,1,3
Fis-29388,Elasmobranchii,Sand tiger shark,Carcharias taurus,SSE,15,191,LLT,0,400,176,400,176,0.44,1,3
Fis-29436,Elasmobranchii,Sliteye shark,Loxodon macrorhinus,SSE,16,100,GND,0,20,4,20,84,0.00952380952380952,0.047619047619047616,1
Fis-29436,Elasmobranchii,Sliteye shark,Loxodon macrorhinus,SSE,16,100,PST,0,280,84,280,84,0.3,1,3
Fis-29436,Elasmobranchii,Sliteye shark,Loxodon macrorhinus,SSE,16,100,LLT,0,400,84,400,84,0.21,1,3
Fis-57444,Elasmobranchii,Spotted guitarfish,Rhinobatos punctifer,DGE,16,150,GND,0,20,4,20,134,0.00597014925373134,0.029850746268656716,1
Fis-57444,Elasmobranchii,Spotted guitarfish,Rhinobatos punctifer,DGE,16,150,PST,0,280,134,280,134,0.4785714285714286,1,3
Fis-57444,Elasmobranchii,Spotted guitarfish,Rhinobatos punctifer,DGE,16,150,LLT,0,400,134,400,134,0.335,1,3
Fis-23048,Elasmobranchii,Pigeye shark,Carcharhinus amboinensis,SSE,16,150,GND,0,20,4,20,134,0.00597014925373134,0.029850746268656716,1
Fis-23048,Elasmobranchii,Pigeye shark,Carcharhinus amboinensis,SSE,16,150,PST,0,280,134,280,134,0.4785714285714286,1,3
Fis-23048,Elasmobranchii,Pigeye shark,Carcharhinus amboinensis,SSE,16,150,LLT,0,400,134,400,134,0.335,1,3
Fis-47835,Elasmobranchii,Australian blacktip shark,Carcharhinus tilstoni,SSE,16,150,GND,0,20,4,20,134,0.00597014925373134,0.029850746268656716,1
Fis-47835,Elasmobranchii,Australian blacktip shark,Carcharhinus tilstoni,SSE,16,150,PST,0,280,134,280,134,0.4785714285714286,1,3
Fis-47835,Elasmobranchii,Australian blacktip shark,Carcharhinus tilstoni,SSE,16,150,LLT,0,400,134,400,134,0.335,1,3
Fis-33107,Elasmobranchii,Marbled stingray,Dasyatis marmorata,IE,17,65,GND,0,20,3,20,48,0.009375,0.0625,1
Fis-33107,Elasmobranchii,Marbled stingray,Dasyatis marmorata,IE,17,65,PST,0,280,48,280,48,0.17142857142857143,1,3
Fis-33107,Elasmobranchii,Marbled stingray,Dasyatis marmorata,IE,17,65,LLT,0,400,48,400,48,0.12,1,3
Fis-53171,Elasmobranchii,Crossback stingaree,Urolophus cruciatus,DGE,18,160,GND,0,20,2,20,142,0.00140845070422535,0.014084507042253521,1
Fis-53171,Elasmobranchii,Crossback stingaree,Urolophus cruciatus,DGE,18,160,PST,0,280,142,280,142,0.5071428571428571,1,3
Fis-53171,Elasmobranchii,Crossback stingaree,Urolophus cruciatus,DGE,18,160,LLT,0,400,142,400,142,0.355,1,3
Fis-23144,Elasmobranchii,Tiger catshark,Halaelurus natalensis,DGE,18,172,GND,0,20,2,20,154,0.00129870129870129,0.012987012987012988,1
Fis-23144,Elasmobranchii,Tiger catshark,Halaelurus natalensis,DGE,18,172,PST,0,280,154,280,154,0.55,1,3
Fis-23144,Elasmobranchii,Tiger catshark,Halaelurus natalensis,DGE,18,172,LLT,0,400,154,400,154,0.385,1,3
Fis-23062,Elasmobranchii,Hardnose shark,Carcharhinus macloti,SSE,19,170,GND,0,20,1,20,151,3.3112582781456954e-4,0.006622516556291391,1
Fis-23062,Elasmobranchii,Hardnose shark,Carcharhinus macloti,SSE,19,170,PST,0,280,151,280,151,0.5392857142857143,1,3
Fis-23062,Elasmobranchii,Hardnose shark,Carcharhinus macloti,SSE,19,170,LLT,0,400,151,400,151,0.3775,1,3
Fis-28563,Elasmobranchii,Ocellated eagle ray,Aetobatus ocellatus,PGE,20,100,PST,0,280,80,280,80,0.2857142857142857,1,3
Fis-28563,Elasmobranchii,Ocellated eagle ray,Aetobatus ocellatus,PGE,20,100,LLT,0,400,80,400,80,0.2,1,3
Fis-54691,Elasmobranchii,Sparsely-spotted stingaree,Urolophus paucimaculatus,DGE,20,150,PST,0,280,130,280,130,0.4642857142857143,1,3
Fis-54691,Elasmobranchii,Sparsely-spotted stingaree,Urolophus paucimaculatus,DGE,20,150,LLT,0,400,130,400,130,0.325,1,3
Fis-31583,Elasmobranchii,Rusty carpetshark,Parascyllium ferrugineum,DGE,20,150,PST,0,280,130,280,130,0.4642857142857143,1,3
Fis-31583,Elasmobranchii,Rusty carpetshark,Parascyllium ferrugineum,DGE,20,150,LLT,0,400,130,400,130,0.325,1,3
Fis-32976,Elasmobranchii,Southern fiddler,Trygonorrhina fasciata,BE,20,180,PST,0,280,160,280,160,0.5714285714285714,1,3
Fis-32976,Elasmobranchii,Southern fiddler,Trygonorrhina fasciata,BE,20,180,LLT,0,400,160,400,160,0.4,1,3
Fis-25895,Elasmobranchii,Necklace carpetshark,Parascyllium variolatum,DGE,20,180,PST,0,280,160,280,160,0.5714285714285714,1,3
Fis-25895,Elasmobranchii,Necklace carpetshark,Parascyllium variolatum,DGE,20,180,LLT,0,400,160,400,160,0.4,1,3
Fis-166734,Elasmobranchii,Round ribbontail ray,Taeniurops meyeni,IE,20,500,PST,0,280,260,280,480,0.5029761904761905,0.5416666666666666,3
Fis-166734,Elasmobranchii,Round ribbontail ray,Taeniurops meyeni,IE,20,500,LLT,0,400,380,400,480,0.7520833333333332,0.7916666666666666,3
Fis-23066,Elasmobranchii,Sandbar shark,Carcharhinus plumbeus,PGE,5,500,GND,0,20,15,20,495,0.02272727272727272,0.030303030303030304,1
Fis-23066,Elasmobranchii,Sandbar shark,Carcharhinus plumbeus,PGE,5,500,PST,0,280,275,280,495,0.5456349206349206,0.5555555555555556,3
Fis-23066,Elasmobranchii,Sandbar shark,Carcharhinus plumbeus,PGE,5,500,LLT,0,400,395,400,495,0.7880050505050505,0.797979797979798,3
Fis-23044,Elasmobranchii,Silvertip shark,Carcharhinus albimarginatus,PGE,5,800,GND,0,20,15,20,795,0.01415094339622641,0.018867924528301886,1
Fis-23044,Elasmobranchii,Silvertip shark,Carcharhinus albimarginatus,PGE,5,800,PST,0,280,275,280,795,0.33973495058400716,0.34591194968553457,2
Fis-23044,Elasmobranchii,Silvertip shark,Carcharhinus albimarginatus,PGE,5,800,LLT,0,400,395,400,795,0.4906446540880504,0.4968553459119497,2
Fis-160887,Elasmobranchii,Dwarf spotted wobbegong,Orectolobus parvimaculatus,BE,22,135,PST,0,280,113,280,113,0.4035714285714286,1,3
Fis-160887,Elasmobranchii,Dwarf spotted wobbegong,Orectolobus parvimaculatus,BE,22,135,LLT,0,400,113,400,113,0.2825,1,3
Fis-32610,Elasmobranchii,Variable torpedo ray,Torpedo sinuspersici,BE,22,200,PST,0,280,178,280,178,0.6357142857142857,1,3
Fis-32610,Elasmobranchii,Variable torpedo ray,Torpedo sinuspersici,BE,22,200,LLT,0,400,178,400,178,0.445,1,3
Fis-47427,Elasmobranchii,Chinese numbfish,Narcine lingula,BE,22,200,PST,0,280,178,280,178,0.6357142857142857,1,3
Fis-47427,Elasmobranchii,Chinese numbfish,Narcine lingula,BE,22,200,LLT,0,400,178,400,178,0.445,1,3
Fis-23239,Elasmobranchii,Milk shark,Rhizoprionodon acutus,SSE,22,200,PST,0,280,178,280,178,0.6357142857142857,1,3
Fis-23239,Elasmobranchii,Milk shark,Rhizoprionodon acutus,SSE,22,200,LLT,0,400,178,400,178,0.445,1,3
Fis-26148,Elasmobranchii,Honeycomb stingray,Himantura uarnak,DGE,23,50,PST,0,280,27,280,27,0.09642857142857145,1,3
Fis-26148,Elasmobranchii,Honeycomb stingray,Himantura uarnak,DGE,23,50,LLT,0,400,27,400,27,0.0675,1,3
Fis-61406,Elasmobranchii,Coastal stingaree,Urolophus orarius,DGE,23,50,PST,0,280,27,280,27,0.09642857142857145,1,3
Fis-61406,Elasmobranchii,Coastal stingaree,Urolophus orarius,DGE,23,50,LLT,0,400,27,400,27,0.0675,1,3
Fis-170784,Elasmobranchii,Bull ray,Aetomylaeus bovinus,DGE,25,150,PST,0,280,125,280,125,0.44642857142857145,1,3
Fis-170784,Elasmobranchii,Bull ray,Aetomylaeus bovinus,DGE,25,150,LLT,0,400,125,400,125,0.3125,1,3
Fis-23082,Elasmobranchii,Australian swellshark,Cephaloscyllium laticeps,IE,25,220,PST,0,280,195,280,195,0.6964285714285714,1,3
Fis-23082,Elasmobranchii,Australian swellshark,Cephaloscyllium laticeps,IE,25,220,LLT,0,400,195,400,195,0.4875,1,3
Fis-139820,Elasmobranchii,Australian numbfish,Hypnos monopterygius,BE,26,240,PST,0,280,214,280,214,0.7642857142857142,1,3
Fis-139820,Elasmobranchii,Australian numbfish,Hypnos monopterygius,BE,26,240,LLT,0,400,214,400,214,0.535,1,3
Fis-156398,Elasmobranchii,Australian weasel shark,Hemigaleus australiensis,SSE,29,170,PST,0,280,141,280,141,0.5035714285714286,1,3
Fis-156398,Elasmobranchii,Australian weasel shark,Hemigaleus australiensis,SSE,29,170,LLT,0,400,141,400,141,0.3525,1,3
Fis-25414,Elasmobranchii,Atlantic weasel shark,Paragaleus pectoralis,SSE,30,100,PST,0,280,70,280,70,0.25,1,3
Fis-25414,Elasmobranchii,Atlantic weasel shark,Paragaleus pectoralis,SSE,30,100,LLT,0,400,70,400,70,0.175,1,3
Fis-31570,Elasmobranchii,Sicklefin weasel shark,Hemigaleus microstoma,SSE,30,200,PST,0,280,170,280,170,0.6071428571428571,1,3
Fis-31570,Elasmobranchii,Sicklefin weasel shark,Hemigaleus microstoma,SSE,30,200,LLT,0,400,170,400,170,0.425,1,3
Fis-23153,Elasmobranchii,Port Jackson shark,Heterodontus portusjacksoni,DGE,31,275,PST,0,280,244,280,244,0.8714285714285714,1,3
Fis-23153,Elasmobranchii,Port Jackson shark,Heterodontus portusjacksoni,DGE,31,275,LLT,0,400,244,400,244,0.61,1,3
