internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
42717,Orectolobus hutchinsi,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,hutchinsi,,,,,"Last, Chidlow &amp; Compagno, 2006","As <span style=""font-style: italic;"">Orectolobus sp. nov. A</span>, this was given a DISCARDED flag because is was an undescribed species assessed as LC; therefore it did not appear on the published Red List until 2009."
41837,Orectolobus maculatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,maculatus,,,,,"(Bonnaterre, 1788)","In New South Wales, <em>O. maculatus</em> is often confused with <em>O. halei</em>, but differs from <em>O. halei </em>by having more (6-10 dermal lobes at the posterior preorbital group) and saddles containing whitish rings and blotches (unlike <em>O. halei</em>). <br/> <br/>In Western Australia, <em>O. maculatus</em>&#160;was previously synonymised with <em>O. parvimaculatus</em>. Taxonomic revision of Western Australian species showed that <em>O. maculatus </em>differs from <em>O. parvimaculatus </em>by having have relatively smaller and less densely distributed ocelli and dorsal fins lacking dark markings (blackish marginal blotches present in <em>O. parvimaculatus</em>). The dorsal fins of <em>O. maculatus </em>are also smaller and less upright than those of&#160;<em>O. parvimaculatus </em>(Last and Chidlow 2008).<br/>Records from Japan and the South China Sea are likely to be mis-identified <em>O. japonicus</em> or another undescribed species."
41838,Orectolobus ornatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,ornatus,,,,,"(de Vis, 1883)","<em>Orectolobus ornatus</em> was previously synonimised with <em>O. halei</em> and was believed to be the juvenile form of <em>O. halei</em>. Taxonomic revision of New South Wales species showed that <em>O. ornatus </em>differs from <em>O. halei </em>in color pattern (more freckled in <em>O. ornatus</em>), an adult size smaller than 120 cm TL, fewer dermal lobes at the posterior preorbital group (3-4), precaudal vertebrae count (&lt;106), spiral valve count (&lt;25), and the absence of supraorbital knob. Morphometrically, <em>O. ornatus</em> has a longer pelvic fin to anal fin interspace, smaller pectoral fins, smaller head dimensions, and relatively smaller claspers in mature specimens (Huveneers 2006). <br/> <br/>Assessment is complicated by taxonomic uncertainties based on the identification of the Papua New Guinea specimen. This species should at present be considered as an Australian endemic (L.J.V. Compagno, pers. comm.)."
161651,Orectolobus parvimaculatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,parvimaculatus,,,,,"Last &amp; Chidlow, 2008","<em>Orectolobus parvimaculatus</em> has been confused in the literature with the larger <em>O. maculatus </em>(e.g., Compagno 1984, 2001, Last and Stevens 1994, Compagno <em>et al.</em> 2005, Hoese <em>et al.</em> 2006, Last and Chidlow 2008) and was believed to be juvenile <em>O. maculatus</em>. Taxonomic revision of Western Australian species showed that&#160;<em>O. parvimaculatus&#160;</em>differs from&#160;<em>O. maculatus&#160;</em>by having have relatively larger and more densely distributed ocelli, and dorsal fins with blackish marginal blotches (absent in&#160;<em>O. maculatus</em>). The dorsal fins of&#160;<em>O. parvimaculatus&#160;</em>are also taller and more upright than those of&#160;equivalent size&#160;<em>O. maculatus&#160;</em>(Last and Chidlow 2008)."
195439,Orectolobus reticulatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,reticulatus,,,,,"Last, Pogonoski &amp; White, 2008","<p>The Network Wobbegong (<em>Orectolobus reticulatus</em>)<em> </em>was previously misidentified as the Northern Wobbegong (<em>O. wardi</em>) (Whitley 1939). Both species<em> </em>belong to a subgroup of small, morphologically similar wobbegongs, termed the ‘<em>wardi-</em>complex’. This species-complex contains at least three colour forms. All forms attain less than 100 cm total length and possess simple dermal lobes. Differences in colouration was initially thought to be intraspecific variation, however recent comparison of multiple specimens has shown that the forms differ consistently in colour, pattern and some morphological features. Further taxonomic and genetic research is required to elucidate the true number of species in the ‘<em>wardi</em>-complex’, their distributions and conservation status, but has not yet been possible due to the small number of specimens available for comparison. At this stage, the complex is considered to consist of the Northern Wobbegong, the Network Wobbegong and one (or more) potentially undescribed species (Last <em>et al.</em> 2008, Last and Stevens 2009). </p>"
41839,Orectolobus wardi,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,wardi,,,,,"Whitley, 1939","<p>The Northern Wobbegong (<em>Orectolobus wardi</em>) belongs to a subgroup of small, morphologically similar wobbegongs, termed the ‘<em>wardi-</em>complex’. This species complex contains at least three colour forms. All forms attain less than 100 cm total length and possess simple dermal lobes. Differences in colouration was initially thought to be intraspecific variation, however recent comparison of multiple specimens has shown that the forms differ consistently in colour, pattern and some morphological features. Further taxonomic and genetic research is required to elucidate the true number of species in the ‘<em>wardi</em>-complex’, their distributions and conservation status, but has not yet been possible due to the small number of specimens available for comparison. At this stage, the complex is considered to consist of the Northern Wobbegong, the Network Wobbegong (<em>O. reticulatus</em>) and one (or more) potentially undescribed species (Last <em>et al.</em> 2008, Last and Stevens 2009).&#160;</p>"
41840,Oxynotus bruniensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,OXYNOTIDAE,Oxynotus,bruniensis,,,,,(Ogilby 1893),
41841,Parascyllium collare,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,PARASCYLLIIDAE,Parascyllium,collare,,,,,"Ramsay &amp; Ogilby, 1888",
195440,Parascyllium elongatum,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,PARASCYLLIIDAE,Parascyllium,elongatum,,,,,"Last &amp; Stevens, 2008","<p>The genus <em>Parascyllium</em> was considered to comprise of four valid species. Last and Stevens (2008) described a fifth species – Elongate Carpetshark (<em>Parascyllium elongatum</em>) – characterised by a very short head, no dark collar in gill region and vertical rows of white spots on the body. It was described from a single specimen collected from the stomach of a School Shark (<em>Galeorhinus galeus</em>) in 1990.</p>"
41842,Parascyllium ferrugineum,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,PARASCYLLIIDAE,Parascyllium,ferrugineum,,,,,"McCulloch, 1911",
41843,Parascyllium sparsimaculatum,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,PARASCYLLIIDAE,Parascyllium,sparsimaculatum,,,,,"Goto &amp; Last, 2002",
41844,Parascyllium variolatum,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,PARASCYLLIIDAE,Parascyllium,variolatum,,,,,"(Duméril, 1853)",
161337,Pavoraja alleni,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,alleni,,,,,McEachran &amp; Fechhelm 1982,
195471,Pavoraja arenaria,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,arenaria,,,,,"Last, Mallick &amp; Yearsley, 2008",
195472,Pavoraja mosaica,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,mosaica,,,,,"Last, Mallick &amp; Yearsley, 2008",
161370,Pavoraja nitida,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,nitida,,,,,"(Günther, 1880)",
195473,Pavoraja pseudonitida,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,pseudonitida,,,,,"Last, Mallick &amp; Yearsley, 2008",
60111,Plesiobatis daviesi,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,PLESIOBATIDAE,Plesiobatis,daviesi,,,,,"(Wallace, 1967)","This species is distinct in shape from all other stingarees, resulting in its placement in the separate monospecific family, Plesiobatidae. There has never been a comparison of populations of this species, which needs to be undertaken to elucidate whether there is in fact more than one species."
42720,Pristiophorus delicatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,PRISTIOPHORIFORMES,PRISTIOPHORIDAE,Pristiophorus,delicatus,,,,,"Yearsley, Last &amp; White, 2008",
41846,Pristiophorus nudipinnis,ANIMALIA,CHORDATA,CHONDRICHTHYES,PRISTIOPHORIFORMES,PRISTIOPHORIDAE,Pristiophorus,nudipinnis,,,,,"Günther, 1870",
46865,Scymnodon plunketi,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Scymnodon,plunketi,,,,,"(Waite, 1910)",<em>Scymnodon plunketi</em> may be a&#160;junior synonym of&#160;<em>Scymnodon macracanthus</em>&#160;(Regan 1906)&#160;(White <em>et al</em>. 2015). Taxonomic clarification is required.
42721,Rhinobatos sainsburyi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,sainsburyi,,,,,"Last, 2004",There are two sympatric forms of this species which differ in colour pattern; the relationship between these forms requires study (Last and Stevens 2009).
60146,Rhinochimaera pacifica,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,RHINOCHIMAERIDAE,Rhinochimaera,pacifica,,,,,"(Mitsukuri, 1895)","Colour variation has been noted in this species with specimens from the northwest Pacific (Japan) noticeably darker in overall colour than those from the southwest Pacific (New Zealand) (Didier and Nakaya 1999). The distinction between <em>R. atlantica</em> and <em>R. pacifica</em> is problematic and solely based on the number of caudal tubercles, a highly variable and often overlapping characteristic (tends to be greater in <em>R. atlantica</em>). Resolution on the distinction of these two species will require examination of larger series of specimens and potentially molecular data (Compagno <em>et al</em>. 1990)."
161530,Rhinoptera neglecta,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,RHINOPTERIDAE,Rhinoptera,neglecta,,,,,"Ogilby, 1912",This ray is considered by some authors to be identical to the wide-ranging Javanese Cownose Ray (<em>Rhinoptera javanica</em>)<em>.</em>&#160;Further systematic studies are required.
41850,Rhizoprionodon acutus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Rhizoprionodon,acutus,,,,,"(Rüppell, 1837)",Molecular evidence supports the idea that <em>Rhizoprionodon acutus</em> is a complex of (at least) four species that needs further taxonomic investigation (Naylor<em> et al. </em>2012).
41852,Rhizoprionodon taylori,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Rhizoprionodon,taylori,,,,,"(Ogilby, 1915)",
41853,Rhynchobatus australiae,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINIDAE,Rhynchobatus,australiae,,,,,"Whitley, 1939","<em>Rhynchobatus australiae</em>&#160;is part of the Indo-West Pacific&#160;<em>Rhynchobatus djiddensis</em>&#160;species-complex. The name&#160;<em>R. djiddensis</em>&#160;has previously been used widely, leading to poorly-defined taxonomy and distributions for members of the complex (in particular,&#160;<em>R. australiae</em>,<em>&#160;R. djiddensis</em>, and&#160;<em>R. laevis</em>). Further investigation into the taxonomy of 'whitespotted wedgefish' is required, and additional species are likely to be described in the future."
41855,Scymnodalatias albicauda,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Scymnodalatias,albicauda,,,,,"Taniuchi &amp; Garrick,1986",
195477,Sinobatis bulbicauda,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ANACANTHOBATIDAE,Sinobatis,bulbicauda,,,,,"Last &amp; Séret, 2008","<p>The Western Legskate <span style=""font-style: italic;"">(Sinobatis bulbicauda</span>) was recently described by Last and Séret (2008). In the species description Last and Séret (2008) elevated<em> Sinobatis </em>to  the rank of genus on the basis of the conservative intragroup clasper  morphology of its member species, and its strong differentiation from  Hulley’s (1973) other subgenera <em>Anacanthobatis</em>.<br/><br/>The medium-sized Western Legskate has affinities to the slightly smaller species the Borneo Legskate (<em>S. borneensis</em>) (South and East China Seas). Based on its description of the adult male holotype, <em>S. borneensis</em>  has a filamentous (vs. bulbous) tail and the snout is relatively longer  with preorbital length 6.5 times the interorbital length (vs. 3.9–4.8  in adult males and 3.4–5.7 in all types of <em>S. bulbicauda</em>) (Last and Séret 2008). Additionally, adult males of the two species are not identical in size, <em>S. borneensis</em>, 31.7 cm total length (TL) (vs. 42.9–43.3 cm TL in <em>S. bulbicauda</em>)  and also differ in many morphometric characteristics including their  relative disc widths, precloacal lengths, preoral lengths, orbit  diameters, mouth width, and intergill distances which will aid in  differentiating the two species (see Last and Séret 2008 for measurement  ranges).</p>"
195478,Sinobatis caerulea,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ANACANTHOBATIDAE,Sinobatis,caerulea,,,,,"Last &amp; Séret, 2008","<p>              </p><p>The Blue Legskate (<em>Sinobatis caerulea</em>) was recently described by Last and Séret (2008) from five specimens. Last and Séret (2008) elevated<em> Sinobatis </em>to the rank of genus on the basis of the conservative intragroup clasper morphology of its member species, and its strong differentiation from Hulley’s (1973) other subgenera of <em>Anacanthobatis</em>. This species has been provisionally placed into the genus <em>Sinobatis</em> in the absence of an adult male specimen.&#160; It may have been confused in the past with the smaller Western Legskate (<em>S. bulbicauda</em>).</p>      <p></p>"
195479,Sinobatis filicauda,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ANACANTHOBATIDAE,Sinobatis,filicauda,,,,,"Last &amp; Séret, 2008",
41857,Somniosus antarcticus,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Somniosus,antarcticus,,,,,"Whitley, 1939",
161496,Spiniraja whitleyi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Spiniraja,whitleyi,,,,,"(Iredale, 1938)",
41858,Squaliolus aliae,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Squaliolus,aliae,,,,,"Teng, 1959",
42723,Squalus albifrons,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,albifrons,,,,,"Last, White &amp; Stevens, 2007",
158616,Squalus altipinnis,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,altipinnis,,,,,"Last, White &amp; Stevens, 2007",
161360,Squalus chloroculus,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,chloroculus,,,,,"Last, White &amp; Motomura, 2007","Revision of <em>Squalus</em> in the Indo-Australasian region resulted in the resurrection of <em>S. montalbani</em> (Philippines, Indonesia, Australia) and <em>S. griffini</em> (New Zealand) and the description of <em>S. chloroculus</em>&#160;Last, White &amp; Motomura, 2007. These species were previously considered to be conspecific with <em>S. mitsukurii</em>, which this work has revealed, does not occur in Australasian waters. Continued investigation of <em>Squalus mitsukurii</em> from around the world is resulting in more taxa being recognized."
42725,Squalus crassispinus,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,crassispinus,,,,,"Last, Edmunds &amp; Yearsley, 2007",
158617,Squalus edmundsi,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,edmundsi,,,,,"White, Last &amp; Stevens, 2007",Previously this species was included in <em>Squalus</em> sp. C. (= <em>S. altipinnis</em>) (Last and Stevens 1994). It was referred to as <em>Squalus</em> sp. C in Compagno <em>et al</em>. (2005) and as <em>Squalus cf.</em> sp. C in White <em>et al</em>. (2006).
42727,Squalus grahami,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,grahami,,,,,"White, Last &amp; Stevens, 2007",
124553086,Squalus megalops,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,megalops,,,,,"(Macleay, 1881)","The name <em>Squalus megalops</em> has been used widely for what represents a species-complex, with the true <em>S. megalops</em>&#160;endemic to Australia. <em>Squalus acutipinnis</em> has recently been resurrected as a distinct species (Viana and Carvalho 2016), and <em>S. mahia</em> and <em>S. margaretsmithae</em> have been described as new species (Viana <em>et al.</em> 2018)."
161404,Squalus montalbani,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,montalbani,,,,,"Whitley, 1931",<em>Squalus montalbani</em> was previously considered a likely junior synonym of <em>S. mitsukurii</em> but was resurrected as a valid species by Last <em>et al. </em>(2007). Referred to as <em>Squalus</em> sp. 1 in White <em>et al. </em>(2006a). <br/><em><br/></em><em></em>
42726,Squalus nasutus,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,nasutus,,,,,"Last, Marshall &amp; White, 2007",
42722,Squalus notocaudatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,notocaudatus,,,,,"Last, White &amp; Stevens, 2007",
42729,Squatina albipunctata,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,albipunctata,,,,,"Last &amp; White, 2008",
41862,Squatina australis,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,australis,,,,,"Regan, 1906",
42728,Squatina pseudocellata,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,pseudocellata,,,,,"Last &amp; White, 2008",<br>
41863,Squatina tergocellata,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,tergocellata,,,,,"McCulloch, 1914",
41864,Sutorectus tentaculatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Sutorectus,tentaculatus,,,,,"(Peters, 1864)",
60162,Taeniurops meyeni,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Taeniurops,meyeni,,,,,"(Müller &amp; Henle, 1841)",
60080,Trygonoptera galba,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Trygonoptera,galba,,,,,"Last &amp; Yearsley, 2008",
60081,Trygonoptera imitata,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Trygonoptera,imitata,,,,,"Yearsley, Last &amp; Gomon, 2008",
60082,Trygonoptera mucosa,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Trygonoptera,mucosa,,,,,"(Whitley, 1939)",
60083,Trygonoptera ovalis,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Trygonoptera,ovalis,,,,,"Last &amp; Gomon, 1987",
60084,Trygonoptera personata,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Trygonoptera,personata,,,,,"Last &amp; Gomon, 1987",
60085,Trygonoptera testacea,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Trygonoptera,testacea,,,,,"Müller &amp; Henle, 1841",
39413,Urogymnus asperrimus,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Urogymnus,asperrimus,,,,,"(Bloch &amp; Schneider,1801)","Formerly, <em>U. asperrimus</em> was the only species within <em>Urogymmus</em>. Last <em>et al</em>. (2016) added five more species to the genus."
60088,Urolophus bucculentus,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,bucculentus,,,,,"Macleay, 1884",
60089,Urolophus circularis,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,circularis,,,,,"McKay, 1966",
60090,Urolophus cruciatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,cruciatus,,,,,"(Lacepède, 1804)",The Banded Stingaree is morphologically similar to the Yellowback Stingaree (<em>Urolophus sufflavus</em>) and genetics are nearly identical; further investigation is required to confirm that these are separate species (Last <em>et al.</em> 2016).
60092,Urolophus expansus,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,expansus,,,,,"McCulloch, 1916",
60093,Urolophus flavomosaicus,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,flavomosaicus,,,,,"Last &amp; Gomon, 1987",Further investigation is required to confirm the species' Pacific distribution (Last <em>et al.</em> 2016).
60094,Urolophus gigas,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,gigas,,,,,"Scott, 1954",
42730,Urolophus kapalensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,kapalensis,,,,,"Yearsley &amp; Last, 2006",
60097,Urolophus lobatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,lobatus,,,,,"McKay, 1966",
60098,Urolophus mitosis,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,mitosis,,,,,"Last &amp; Gomon, 1987",
60100,Urolophus orarius,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,orarius,,,,,"Last &amp; Gomon, 1987",
60102,Urolophus paucimaculatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,paucimaculatus,,,,,"Dixon, 1969",
60103,Urolophus piperatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,piperatus,,,,,"Séret &amp; Last, 2003",
60104,Urolophus sufflavus,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,sufflavus,,,,,"Whitley, 1929",Appears to hybridize with the Banded Stingaree (<em>Urolophus cruciatis</em>) at the southern end of its range. Further information is required to assess the validity of this species (Last <em>et al.</em> 2016).
60105,Urolophus viridis,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,viridis,,,,,"McCulloch, 1916",
60106,Urolophus westraliensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,UROLOPHIDAE,Urolophus,westraliensis,,,,,"Last &amp; Gomon, 1987",
64442,Dipturus maugeanus,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Dipturus,maugeanus,,,,,"(Last &amp; Gledhill, 2007)",
18907453,Dasyatis tortonesei,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Dasyatis,tortonesei,,,,,"Capape, 1977","Previously considered to be <span lang=""EN-US"">a junior synonym of the Common Stingray  (<em>Dasyatis pastinaca</em>), this species differs in disc shape, shape of the dorsal skin fold, and form and number of oral papillae (Last <em>et al. </em>2016b)."
18903491,Dipturus intermedius,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Dipturus,intermedius,,,,,"(Parnell, 1837)","The Flapper Skate (<em>Dipturus intermedius</em>) and Common Blue Skate (<em>Dipturus batis</em>) were synonymised in a taxonomic revision of European skates (Rajidae) in the 1920s (Clark 1926), before being recognised again as separate species in 2010 (Iglésias <em>et al</em>. 2010). Consequently, information for both species were reported as ‘<em>Dipturus batis</em>’ (the 'common skate complex') for much of the 20<sup>th</sup> and early 21<sup>st</sup> centuries."
70679787,Carcharhinus coatesi,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,coatesi,,,,,"(Whitley, 1939)","<span> <em>Carcharhinus coatesi </em>is part of the <em>Carcharhinus seali-dussumieri</em> group  that has been revealed to consist of five species:&#160;<em>C. dussumieri</em> and <em>C.  sealei </em>have recently been re-described, <em>C. coatesi</em> and <em>C. tjutjot </em>have been resurrected as  valid species, and a new species, <em>C. humani</em> has been described (White 2012, White  and Weigmann 2014)."
70680908,Carcharhinus tjutjot,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,tjutjot,,,,,"(Bleeker, 1852)","<span><em>Carcharhinus tjutjot </em>is part of the <em>Carcharhinus seali-dussumieri</em> group  that has been revealed to consist of five species:&#160;<em>C. dussumieri</em> and <em>C.  sealei </em>have recently been re-described, <em>C. coatesi</em> and <em>C. tjutjot </em>have been resurrected as  valid species, and a new species, <em>C. humani</em> has been described (White 2012, White  and Weigmann 2014)."
70681387,Pavoraja umbrosa,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,umbrosa,,,,,"Last, Mallick &amp; Yearsley, 2008",
70686656,Myliobatis tenuicaudatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,tenuicaudatus,,,,,"Hector, 1877","White (2014) confirmed that <em>Myliobatis australis</em> Macleay, 1881 (from southern Australia) is a junior synonym of <em>M. tenuicaudatus</em> Hector, 1877 (which was previously considered to be endemic to New Zealand)."
70688138,Dentiraja confusa,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Dentiraja,confusa,,,,,"(Last, 2008)",
70688333,Rajella challengeri,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Rajella,challengeri,,,,,"Last &amp; Stehmann, 2008",
42700,Apristurus melanoasper,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Apristurus,melanoasper,,,,,"Iglésias, Nakaya &amp; Stehmann, 2004","The Australian form of this species is provisionally identified as <em>Apristurus melanoasper</em>, although it is possible that the North Atlantic and southwestern Pacific forms represent distinct species (Last and Stevens 2009)."
44222,Apristurus pinguis,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Apristurus,pinguis,,,,,"Deng, Xiong &amp; Zhan, 1983",
44223,Apristurus platyrhynchus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Apristurus,platyrhynchus,,,,,"(Tanaka, 1909)",
44225,Apristurus sinensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Apristurus,sinensis,,,,,"Chu &amp; Hu, 1981",Forms provisionally assigned to <em>Apristurus sinensis</em> from Australian waters are genetically distinct and may represent separate species (Last and Stevens 2009).
63127,Bathyraja richardsoni,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,richardsoni,,,,,"(Garrick, 1961)",
60139,Harriotta haeckeli,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,RHINOCHIMAERIDAE,Harriotta,haeckeli,,,,,"Karrer, 1972","Two very small juveniles were originally described by Bigelow and Schroeder as <em>H. raleighana</em>.  However, it was recognised by Karrer in her 1972 description of <em>H. haeckli</em>, and by others, that some references to <em>H. raleighana</em> from the Canary Islands may actually be referred to <em>H. haeckeli</em>."
