species_id,class,common_name,sciname,grp_code,depth_m_min_adj,depth_m_max_adj,gear,gear_min,gear_max,ol_length,gear_range,spp_range,encount_prob,overlap_prop,encount123,sumA,ncells_overlap,A_scaled,ncells_spp,prop_exposure,avail123,sel0123,pcm,suscept0123
Fis-25233,Elasmobranchii,Tope shark,Galeorhinus galeus,PGE,2,1100,LLT,0,400,398,400,1098,0.3606648451730418,0.36247723132969034,2,91.37862355335528,693,1.155719435452876,738,0.9390243902439024,3,3,3,2.7108060108295344
Fis-25603,Elasmobranchii,Ribbontail stingray,Taeniura lymma,DGE,3,20,GND,0,20,17,20,17,0.85,1,3,443.6691580802908,1029,1.7560703639310822,1423,0.7231201686577653,3,1,3,2.2795070569547775
Fis-25603,Elasmobranchii,Ribbontail stingray,Taeniura lymma,DGE,3,20,PST,0,280,17,280,17,0.06071428571428571,1,3,124.31319909052854,1017,1.2118444262344998,1423,0.7146872803935348,3,1,2,2.0597671439071177
Fis-25603,Elasmobranchii,Ribbontail stingray,Taeniura lymma,DGE,3,20,LLT,0,400,17,400,17,0.0425,1,3,279.80311210369837,1073,1.4768203608613066,1423,0.7540407589599438,3,1,2,2.0597671439071177
Fis-6035,Elasmobranchii,Porcupine ray,Urogymnus asperrimus,IE,3,20,GND,0,20,17,20,17,0.85,1,3,454.3059128593431,956,1.7741968390467822,1320,0.7242424242424242,3,1,3,2.2795070569547775
Fis-6035,Elasmobranchii,Porcupine ray,Urogymnus asperrimus,IE,3,20,PST,0,280,17,280,17,0.06071428571428571,1,3,127.43795575544846,950,1.2171694360806264,1320,0.7196969696969697,3,1,2,2.0597671439071177
Fis-6035,Elasmobranchii,Porcupine ray,Urogymnus asperrimus,IE,3,20,LLT,0,400,17,400,17,0.0425,1,3,279.0986214556269,1005,1.4756198130939877,1320,0.7613636363636364,3,1,2,2.0597671439071177
Fis-23138,Elasmobranchii,Ganges shark,Glyphis gangeticus,IE,3,20,GND,0,20,17,20,17,0.85,1,3,66.11209283955395,210,1.112661834731861,250,0.84,3,1,3,2.2795070569547775
Fis-23138,Elasmobranchii,Ganges shark,Glyphis gangeticus,IE,3,20,PST,0,280,17,280,17,0.06071428571428571,1,3,14.92495798424352,199,1.0254320033150446,250,0.796,3,1,2,2.0597671439071177
Fis-23138,Elasmobranchii,Ganges shark,Glyphis gangeticus,IE,3,20,LLT,0,400,17,400,17,0.0425,1,3,17.967353842793273,157,1.0306166591586403,250,0.628,2,1,2,1.8612097182041991
Fis-26932,Elasmobranchii,Long-tailed butterfly ray,Gymnura poecilura,IE,3,25,GND,0,20,17,20,22,0.6568181818181817,0.7727272727272727,3,594.8150958461722,1090,2.0136435746201085,1512,0.7208994708994709,3,1,3,2.2795070569547775
Fis-26932,Elasmobranchii,Long-tailed butterfly ray,Gymnura poecilura,IE,3,25,PST,0,280,22,280,22,0.07857142857142857,1,3,147.14275551884475,1076,1.2507490917171808,1512,0.7116402116402116,3,1,2,2.0597671439071177
Fis-26932,Elasmobranchii,Long-tailed butterfly ray,Gymnura poecilura,IE,3,25,LLT,0,400,22,400,22,0.055,1,3,308.4972447778491,1133,1.5257190609525124,1512,0.7493386243386243,3,1,2,2.0597671439071177
Fis-29500,Elasmobranchii,Grey sharpnose shark,Rhizoprionodon oligolinx,SSE,3,36,GND,0,20,17,20,33,0.43787878787878787,0.5151515151515151,3,622.3442945459501,1027,2.0605570689660917,1394,0.736728837876614,3,3,3,3.0000000000000004
Fis-29500,Elasmobranchii,Grey sharpnose shark,Rhizoprionodon oligolinx,SSE,3,36,PST,0,280,33,280,33,0.11785714285714284,1,3,150.76075407914504,1011,1.2569146527585122,1394,0.7252510760401721,3,2,3,2.7108060108295344
Fis-29500,Elasmobranchii,Grey sharpnose shark,Rhizoprionodon oligolinx,SSE,3,36,LLT,0,400,33,400,33,0.0825,1,3,296.40601237650117,1029,1.505113958381867,1394,0.7381635581061693,3,3,3,3.0000000000000004
Fis-54720,Elasmobranchii,Western shovelnose ray,Aptychotrema vincentiana,BE,4,32,GND,0,20,16,20,28,0.45714285714285713,0.5714285714285714,3,10.066909927874804,259,1.017153229475296,302,0.8576158940397351,3,1,2,2.0597671439071177
Fis-159582,Elasmobranchii,Halavi ray,Glaucostegus halavi,BE,4,40,GND,0,20,16,20,36,0.35555555555555557,0.4444444444444444,2,513.1001152864701,987,1.8743901470039748,1370,0.7204379562043796,3,1,2,1.8612097182041991
Fis-26906,Elasmobranchii,Pointed sawfish,Anoxypristis cuspidata,IE,4,40,GND,0,20,16,20,36,0.35555555555555557,0.4444444444444444,2,432.78106622554697,898,1.7375155762949936,1191,0.7539882451721243,3,1,3,2.0597671439071177
Fis-26906,Elasmobranchii,Pointed sawfish,Anoxypristis cuspidata,IE,4,40,PST,0,280,36,280,36,0.12857142857142856,1,3,112.8497393133539,895,1.1923091334965306,1191,0.7514693534844669,3,1,2,2.0597671439071177
Fis-26906,Elasmobranchii,Pointed sawfish,Anoxypristis cuspidata,IE,4,40,LLT,0,400,36,400,36,0.09,1,3,222.26850517741696,895,1.3787735747499392,1191,0.7514693534844669,3,1,2,2.0597671439071177
Fis-23055,Elasmobranchii,Creek whaler,Carcharhinus fitzroyensis,IE,4,40,GND,0,20,16,20,36,0.35555555555555557,0.4444444444444444,2,22.960178579203784,140,1.0391251107702004,168,0.8333333333333334,3,1,3,2.0597671439071177
Fis-23055,Elasmobranchii,Creek whaler,Carcharhinus fitzroyensis,IE,4,40,PST,0,280,36,280,36,0.12857142857142856,1,3,8.391202782280743,140,1.0142975968592625,168,0.8333333333333334,3,1,2,2.0597671439071177
Fis-23055,Elasmobranchii,Creek whaler,Carcharhinus fitzroyensis,IE,4,40,LLT,0,400,36,400,36,0.09,1,3,29.875393096357584,140,1.0509095757192064,168,0.8333333333333334,3,1,2,2.0597671439071177
Fis-23068,Elasmobranchii,Blackspot shark,Carcharhinus sealei,SSE,4,40,GND,0,20,16,20,36,0.35555555555555557,0.4444444444444444,2,447.3743847187725,975,1.7623845734673154,1383,0.7049891540130152,3,3,3,2.7108060108295344
Fis-23068,Elasmobranchii,Blackspot shark,Carcharhinus sealei,SSE,4,40,PST,0,280,36,280,36,0.12857142857142856,1,3,129.99303132294517,974,1.221523631947224,1383,0.7042660882140275,3,2,3,2.7108060108295344
Fis-23068,Elasmobranchii,Blackspot shark,Carcharhinus sealei,SSE,4,40,LLT,0,400,36,400,36,0.09,1,3,272.9236950921222,1031,1.465096899724792,1383,0.7454808387563269,3,3,3,3.0000000000000004
Fis-24448,Elasmobranchii,Coral catshark,Atelomycterus marmoratus,DGE,5,25,GND,0,20,15,20,20,0.5625,0.75,3,426.34912346945794,945,1.7265546720779048,1326,0.7126696832579186,3,1,3,2.2795070569547775
Fis-24448,Elasmobranchii,Coral catshark,Atelomycterus marmoratus,DGE,5,25,PST,0,280,20,280,20,0.07142857142857142,1,3,119.89658385105668,948,1.2043179138821074,1326,0.7149321266968326,3,1,2,2.0597671439071177
Fis-24448,Elasmobranchii,Coral catshark,Atelomycterus marmoratus,DGE,5,25,LLT,0,400,20,400,20,0.05,1,3,236.40947606686677,996,1.4028717101553212,1326,0.751131221719457,3,1,2,2.0597671439071177
Fis-28559,Elasmobranchii,Zonetail butterfly ray,Gymnura zonura,IE,5,37,GND,0,20,15,20,32,0.3515625,0.46875,2,443.6360667975914,793,1.756013971890008,979,0.8100102145045965,3,1,3,2.0597671439071177
Fis-28559,Elasmobranchii,Zonetail butterfly ray,Gymnura zonura,IE,5,37,PST,0,280,32,280,32,0.11428571428571428,1,3,111.3322792293834,787,1.1897231753709068,979,0.8038815117466803,3,1,2,2.0597671439071177
Fis-28559,Elasmobranchii,Zonetail butterfly ray,Gymnura zonura,IE,5,37,LLT,0,400,32,400,32,0.08,1,3,193.71428047735023,761,1.330113296852664,979,0.7773237997957099,3,1,2,2.0597671439071177
Fis-23126,Elasmobranchii,Tasselled wobbegong,Eucrossorhinus dasypogon,BE,5,40,GND,0,20,15,20,35,0.3214285714285714,0.42857142857142855,2,50.618585902499035,182,1.0862587941632724,211,0.8625592417061612,3,1,2,1.8612097182041991
Fis-23292,Elasmobranchii,Cobbler wobbegong,Sutorectus tentaculatus,BE,5,50,GND,0,20,15,20,45,0.25,0.3333333333333333,2,3.8860373410279863,129,1.006620182933748,156,0.8269230769230769,3,1,2,1.8612097182041991
Fis-25894,Elasmobranchii,Epaulette shark,Hemiscyllium ocellatum,BE,5,50,GND,0,20,15,20,45,0.25,0.3333333333333333,2,16.61998866155045,241,1.0283205658541623,288,0.8368055555555556,3,1,2,1.8612097182041991
Fis-31576,Elasmobranchii,Speckled carpetshark,Hemiscyllium trispeculare,BE,5,50,GND,0,20,15,20,45,0.25,0.3333333333333333,2,65.2039902631659,215,1.1111143045786025,247,0.8704453441295547,3,1,2,1.8612097182041991
Fis-47368,Elasmobranchii,Australian butterfly ray,Gymnura australis,DGE,5,50,GND,0,20,15,20,45,0.25,0.3333333333333333,2,92.6060561244667,296,1.157811147297194,345,0.8579710144927536,3,1,3,2.0597671439071177
Fis-47368,Elasmobranchii,Australian butterfly ray,Gymnura australis,DGE,5,50,PST,0,280,45,280,45,0.16071428571428573,1,3,27.19825202945503,296,1.0463473636593783,345,0.8579710144927536,3,1,2,2.0597671439071177
Fis-47368,Elasmobranchii,Australian butterfly ray,Gymnura australis,DGE,5,50,LLT,0,400,45,400,45,0.1125,1,3,69.01951280026697,296,1.1176164733094602,345,0.8579710144927536,3,1,2,2.0597671439071177
Fis-148497,Elasmobranchii,Broadfin shark,Lamiopsis temminckii,IE,5,50,GND,0,20,15,20,45,0.25,0.3333333333333333,2,291.7460775319487,354,1.4971727963681567,445,0.7955056179775281,3,1,3,2.0597671439071177
Fis-148497,Elasmobranchii,Broadfin shark,Lamiopsis temminckii,IE,5,50,PST,0,280,45,280,45,0.16071428571428573,1,3,69.03356761358737,353,1.1176404246206637,445,0.7932584269662921,3,1,2,2.0597671439071177
Fis-148497,Elasmobranchii,Broadfin shark,Lamiopsis temminckii,IE,5,50,LLT,0,400,45,400,45,0.1125,1,3,68.06367913150098,293,1.1159876028906597,445,0.6584269662921348,2,1,2,1.8612097182041991
Fis-23046,Elasmobranchii,Graceful shark,Carcharhinus amblyrhynchoides,SSE,5,50,GND,0,20,15,20,45,0.25,0.3333333333333333,2,370.74408716719154,807,1.6317961364364155,1151,0.7011294526498697,3,3,3,2.7108060108295344
Fis-23046,Elasmobranchii,Graceful shark,Carcharhinus amblyrhynchoides,SSE,5,50,PST,0,280,45,280,45,0.16071428571428573,1,3,102.03668037997886,807,1.1738822121514585,1151,0.7011294526498697,3,2,3,2.7108060108295344
Fis-23046,Elasmobranchii,Graceful shark,Carcharhinus amblyrhynchoides,SSE,5,50,LLT,0,400,45,400,45,0.1125,1,3,233.9531482896382,844,1.398685793937941,1151,0.733275412684622,3,3,3,3.0000000000000004
Fis-8339,Elasmobranchii,Zebra shark,Stegostoma fasciatum,DGE,5,63,GND,0,20,15,20,58,0.19396551724137936,0.25862068965517243,2,384.47167825771976,1147,1.655189816507992,1552,0.7390463917525774,3,1,3,2.0597671439071177
Fis-8339,Elasmobranchii,Zebra shark,Stegostoma fasciatum,DGE,5,63,PST,0,280,58,280,58,0.20714285714285716,1,3,111.3954002803298,1143,1.1898307422165306,1552,0.7364690721649485,3,1,2,2.0597671439071177
Fis-8339,Elasmobranchii,Zebra shark,Stegostoma fasciatum,DGE,5,63,LLT,0,400,58,400,58,0.145,1,3,248.3570943781303,1193,1.4232320748069065,1552,0.7686855670103093,3,1,2,2.0597671439071177
Fis-25888,Elasmobranchii,Tawny nurse shark,Nebrius ferrugineus,DGE,5,70,GND,0,20,15,20,65,0.17307692307692307,0.23076923076923078,1,632.902538919266,1289,2.078549751685006,1731,0.7446562680531484,3,1,3,1.7320508075688774
Fis-25888,Elasmobranchii,Tawny nurse shark,Nebrius ferrugineus,DGE,5,70,PST,0,280,65,280,65,0.23214285714285715,1,3,165.37958320067537,1283,1.28182712350701,1731,0.7411900635470826,3,1,2,2.0597671439071177
Fis-25888,Elasmobranchii,Tawny nurse shark,Nebrius ferrugineus,DGE,5,70,LLT,0,400,65,400,65,0.1625,1,3,363.66529802190325,1339,1.6197329180999307,1731,0.7735413056036973,3,1,2,2.0597671439071177
Fis-29298,Elasmobranchii,Australian marbled catshark,Atelomycterus macleayi,IE,5,80,GND,0,20,15,20,75,0.15000000000000002,0.2,1,2.1475051874294877,46,1.0036574879694804,67,0.6865671641791045,3,1,3,1.7320508075688774
Fis-29298,Elasmobranchii,Australian marbled catshark,Atelomycterus macleayi,IE,5,80,PST,0,280,75,280,75,0.26785714285714285,1,3,1.2915862067602577,46,1.0021988857523163,67,0.6865671641791045,3,1,2,2.0597671439071177
Fis-29298,Elasmobranchii,Australian marbled catshark,Atelomycterus macleayi,IE,5,80,LLT,0,400,75,400,75,0.1875,1,3,6.37070344761014,46,1.010854391514027,67,0.6865671641791045,3,1,2,2.0597671439071177
Fis-15849,Elasmobranchii,Butterfly ray,Gymnura natalensis,IE,5,100,GND,0,20,15,20,95,0.11842105263157894,0.15789473684210525,1,46.51642488235484,254,1.0792681545183054,381,0.6666666666666666,2,1,3,1.5650845800732873
Fis-15849,Elasmobranchii,Butterfly ray,Gymnura natalensis,IE,5,100,PST,0,280,95,280,95,0.3392857142857143,1,3,14.981573977412154,258,1.025528484658522,381,0.6771653543307087,3,1,2,2.0597671439071177
Fis-15849,Elasmobranchii,Butterfly ray,Gymnura natalensis,IE,5,100,LLT,0,400,95,400,95,0.2375,1,3,23.13052994240388,259,1.0394154126348305,381,0.6797900262467191,3,1,2,2.0597671439071177
Fis-23056,Elasmobranchii,Galapagos shark,Carcharhinus galapagensis,PGE,5,286,GND,0,20,15,20,281,0.0400355871886121,0.05338078291814947,1,216.0973848178728,606,1.368257147328527,871,0.695752009184845,3,3,3,2.2795070569547775
Fis-23056,Elasmobranchii,Galapagos shark,Carcharhinus galapagensis,PGE,5,286,PST,0,280,275,280,281,0.9611718352821554,0.9786476868327402,3,62.37701083494176,591,1.1062967475959768,871,0.6785304247990815,3,3,3,3.0000000000000004
Fis-23056,Elasmobranchii,Galapagos shark,Carcharhinus galapagensis,PGE,5,286,LLT,0,400,281,400,281,0.7025,1,3,141.60042181712925,655,1.2413042021795466,871,0.7520091848450058,3,3,3,3.0000000000000004
Fis-25062,Elasmobranchii,Common eagle ray,Myliobatis aquila,SSE,5,300,GND,0,20,15,20,295,0.03813559322033898,0.05084745762711865,1,52.14565868806676,437,1.0888611336382756,666,0.6561561561561562,2,3,3,2.0597671439071177
Fis-25062,Elasmobranchii,Common eagle ray,Myliobatis aquila,SSE,5,300,PST,0,280,275,280,295,0.9155569007263922,0.9322033898305084,3,26.64894259515768,444,1.0454112657612469,666,0.6666666666666666,2,2,3,2.449489742783178
Fis-25062,Elasmobranchii,Common eagle ray,Myliobatis aquila,SSE,5,300,LLT,0,400,295,400,295,0.7375,1,3,94.3033300331299,538,1.1607035326072794,666,0.8078078078078078,3,3,3,3.0000000000000004
Fis-31602,Elasmobranchii,Gummy shark,Mustelus antarcticus,SSE,5,350,GND,0,20,15,20,345,0.03260869565217391,0.043478260869565216,1,12.909032087365633,334,1.0219965917290958,373,0.8954423592493298,3,3,3,2.2795070569547775
Fis-31602,Elasmobranchii,Gummy shark,Mustelus antarcticus,SSE,5,350,PST,0,280,275,280,345,0.7828674948240165,0.7971014492753623,3,10.659742051531794,334,1.0181634959485268,373,0.8954423592493298,3,2,3,2.7108060108295344
Fis-31602,Elasmobranchii,Gummy shark,Mustelus antarcticus,SSE,5,350,LLT,0,400,345,400,345,0.8625,1,3,42.143250983092,334,1.0718156721110088,373,0.8954423592493298,3,3,3,3.0000000000000004
Fis-23050,Elasmobranchii,Copper shark,Carcharhinus brachyurus,SSE,5,360,GND,0,20,15,20,355,0.03169014084507042,0.04225352112676056,1,86.1133837742965,813,1.1467467516018526,1097,0.7411121239744758,3,3,3,2.2795070569547775
Fis-23050,Elasmobranchii,Copper shark,Carcharhinus brachyurus,SSE,5,360,PST,0,280,275,280,355,0.760814889336016,0.7746478873239436,3,34.930205718572324,797,1.0595236631090508,1097,0.7265268915223336,3,2,3,2.7108060108295344
Fis-23050,Elasmobranchii,Copper shark,Carcharhinus brachyurus,SSE,5,360,LLT,0,400,355,400,355,0.8875,1,3,132.95633290611113,930,1.226573500400839,1097,0.8477666362807658,3,3,3,3.0000000000000004
Fis-25412,Elasmobranchii,Smooth-hound,Mustelus mustelus,PGE,5,624,GND,0,20,15,20,619,0.01817447495961227,0.024232633279483037,1,6.52016122914938,92,1.0111090878771745,93,0.989247311827957,3,3,3,2.2795070569547775
Fis-25412,Elasmobranchii,Smooth-hound,Mustelus mustelus,PGE,5,624,PST,0,280,275,280,619,0.4363316408954535,0.44426494345718903,2,6.732913376385113,92,1.0114716464378244,93,0.989247311827957,3,3,3,2.7108060108295344
Fis-25412,Elasmobranchii,Smooth-hound,Mustelus mustelus,PGE,5,624,LLT,0,400,395,400,619,0.6301494345718902,0.6381260096930533,3,5.5309240362548735,92,1.0094232933154872,93,0.989247311827957,3,3,3,3.0000000000000004
Fis-25664,Elasmobranchii,Giant guitarfish,Rhynchobatus djiddensis,DGE,6,50,GND,0,20,14,20,44,0.22272727272727272,0.3181818181818182,2,323.36933040014264,685,1.5510631151824696,1011,0.6775469831849654,3,1,2,1.8612097182041991
Fis-25664,Elasmobranchii,Giant guitarfish,Rhynchobatus djiddensis,DGE,6,50,PST,0,280,44,280,44,0.15714285714285714,1,3,85.29571093183131,682,1.1453533259998148,1011,0.6745796241345203,3,1,2,2.0597671439071177
Fis-25664,Elasmobranchii,Giant guitarfish,Rhynchobatus djiddensis,DGE,6,50,LLT,0,400,44,400,44,0.11,1,3,197.00503392782048,735,1.3357211877715487,1011,0.7270029673590505,3,1,2,2.0597671439071177
Fis-25905,Elasmobranchii,Sharptooth houndshark,Triakis megalopterus,IE,6,50,GND,0,20,14,20,44,0.22272727272727272,0.3181818181818182,2,10.114979025580396,47,1.0172351457478332,47,1,3,1,3,2.0597671439071177
Fis-25905,Elasmobranchii,Sharptooth houndshark,Triakis megalopterus,IE,6,50,PST,0,280,44,280,44,0.15714285714285714,1,3,5.9286932310023985,47,1.010101146059125,47,1,3,1,2,2.0597671439071177
Fis-25905,Elasmobranchii,Sharptooth houndshark,Triakis megalopterus,IE,6,50,LLT,0,400,44,400,44,0.11,1,3,6.610032119646348,47,1.0112622400832805,47,1,3,1,2,2.0597671439071177
Fis-23057,Elasmobranchii,Pondicherry shark,Carcharhinus hemiodon,PGE,6,50,GND,0,20,14,20,44,0.22272727272727272,0.3181818181818182,2,404.10970133226147,608,1.6886556755953188,814,0.7469287469287469,3,3,3,2.7108060108295344
Fis-23057,Elasmobranchii,Pondicherry shark,Carcharhinus hemiodon,PGE,6,50,PST,0,280,44,280,44,0.15714285714285714,1,3,104.44079341542964,615,1.177979147355629,814,0.7555282555282555,3,3,3,3.0000000000000004
Fis-23057,Elasmobranchii,Pondicherry shark,Carcharhinus hemiodon,PGE,6,50,LLT,0,400,44,400,44,0.11,1,3,181.6172985862413,572,1.3094983963704143,814,0.7027027027027027,3,3,3,3.0000000000000004
Fis-23052,Elasmobranchii,Nervous shark,Carcharhinus cautus,SSE,6,50,GND,0,20,14,20,44,0.22272727272727272,0.3181818181818182,2,83.52802830003202,283,1.1423409546606853,329,0.8601823708206687,3,3,3,2.7108060108295344
Fis-23052,Elasmobranchii,Nervous shark,Carcharhinus cautus,SSE,6,50,PST,0,280,44,280,44,0.15714285714285714,1,3,24.945951500791125,283,1.04250913759006,329,0.8601823708206687,3,2,3,2.7108060108295344
Fis-23052,Elasmobranchii,Nervous shark,Carcharhinus cautus,SSE,6,50,LLT,0,400,44,400,44,0.11,1,3,65.06296403659508,283,1.1108739767305231,329,0.8601823708206687,3,3,3,3.0000000000000004
Fis-24046,Elasmobranchii,Smooth butterfly ray,Gymnura micrura,IE,6,55,GND,0,20,14,20,49,0.2,0.2857142857142857,2,8.827375063672662,47,1.01504089367949,47,1,3,1,3,2.0597671439071177
Fis-24046,Elasmobranchii,Smooth butterfly ray,Gymnura micrura,IE,6,55,PST,0,280,49,280,49,0.175,1,3,5.228777900338173,47,1.0089083952542115,47,1,3,1,2,2.0597671439071177
Fis-24046,Elasmobranchii,Smooth butterfly ray,Gymnura micrura,IE,6,55,LLT,0,400,49,400,49,0.1225,1,3,5.766357672866434,47,1.009824504215248,47,1,3,1,2,2.0597671439071177
Fis-25889,Elasmobranchii,Hooktooth shark,Chaenogaleus macrostoma,SSE,6,59,GND,0,20,14,20,53,0.18490566037735848,0.2641509433962264,2,557.839413726957,734,1.9506319892501116,999,0.7347347347347347,3,3,3,2.7108060108295344
Fis-25889,Elasmobranchii,Hooktooth shark,Chaenogaleus macrostoma,SSE,6,59,PST,0,280,53,280,53,0.18928571428571428,1,3,122.51857494425803,725,1.2087861428947853,999,0.7257257257257257,3,2,3,2.7108060108295344
Fis-25889,Elasmobranchii,Hooktooth shark,Chaenogaleus macrostoma,SSE,6,59,LLT,0,400,53,400,53,0.1325,1,3,220.7012705669076,706,1.3761027940693686,999,0.7067067067067067,3,3,3,3.0000000000000004
Fis-21801,Elasmobranchii,Cowtail stingray,Pastinachus sephen,DGE,6,60,GND,0,20,14,20,54,0.1814814814814815,0.25925925925925924,2,615.6841383152569,1258,2.0492072579861405,1720,0.7313953488372092,3,1,3,2.0597671439071177
Fis-21801,Elasmobranchii,Cowtail stingray,Pastinachus sephen,DGE,6,60,PST,0,280,54,280,54,0.1928571428571429,1,3,159.36558302933145,1252,1.2715784502306111,1720,0.727906976744186,3,1,2,2.0597671439071177
Fis-21801,Elasmobranchii,Cowtail stingray,Pastinachus sephen,DGE,6,60,LLT,0,400,54,400,54,0.135,1,3,354.4061683121008,1311,1.6039541032485911,1720,0.7622093023255814,3,1,2,2.0597671439071177
Fis-25470,Elasmobranchii,Whitespotted bambooshark,Chiloscyllium plagiosum,BE,7,25,GND,0,20,13,20,18,0.4694444444444445,0.7222222222222222,3,317.29485395751453,544,1.540711382124277,725,0.7503448275862069,3,1,2,2.0597671439071177
Fis-29411,Elasmobranchii,Brown shyshark,Haploblepharus fuscus,DGE,7,25,GND,0,20,13,20,18,0.4694444444444445,0.7222222222222222,3,9.971591418143362,39,1.0169907937859712,39,1,3,1,3,2.2795070569547775
Fis-29411,Elasmobranchii,Brown shyshark,Haploblepharus fuscus,DGE,7,25,PST,0,280,18,280,18,0.06428571428571428,1,3,5.932543644797988,39,1.0101077076873002,39,1,3,1,2,2.0597671439071177
Fis-29411,Elasmobranchii,Brown shyshark,Haploblepharus fuscus,DGE,7,25,LLT,0,400,18,400,18,0.045,1,3,6.512950989301316,39,1.011096800648983,39,1,3,1,2,2.0597671439071177
Fis-61250,Elasmobranchii,Striped stingaree,Trygonoptera ovalis,IE,8,43,GND,0,20,12,20,35,0.2057142857142857,0.34285714285714286,2,5.123272032942623,154,1.0087285989235044,179,0.8603351955307262,3,1,3,2.0597671439071177
Fis-61250,Elasmobranchii,Striped stingaree,Trygonoptera ovalis,IE,8,43,PST,0,280,35,280,35,0.125,1,3,4.402010190999135,154,1.0074994707635097,179,0.8603351955307262,3,1,2,2.0597671439071177
Fis-61250,Elasmobranchii,Striped stingaree,Trygonoptera ovalis,IE,8,43,LLT,0,400,35,400,35,0.0875,1,3,15.71512308344245,154,1.0267785519857098,179,0.8603351955307262,3,1,2,2.0597671439071177
Fis-161480,Elasmobranchii,NA,Himantura leoparda,DGE,8,70,GND,0,20,12,20,62,0.11612903225806452,0.1935483870967742,1,362.919888048547,1019,1.6184626382435554,1372,0.7427113702623906,3,1,3,1.7320508075688774
Fis-161480,Elasmobranchii,NA,Himantura leoparda,DGE,8,70,PST,0,280,62,280,62,0.22142857142857145,1,3,114.46515645151884,1021,1.1950620237496827,1372,0.7441690962099126,3,1,2,2.0597671439071177
Fis-161480,Elasmobranchii,NA,Himantura leoparda,DGE,8,70,LLT,0,400,62,400,62,0.155,1,3,264.35472279845635,1058,1.4504942068664262,1372,0.7711370262390671,3,1,2,2.0597671439071177
Fis-27676,Elasmobranchii,Banded eagle ray,Aetomylaeus nichofii,PGE,8,70,GND,0,20,12,20,62,0.11612903225806452,0.1935483870967742,1,296.2297726223196,893,1.5048136218990835,1076,0.8299256505576208,3,3,3,2.2795070569547775
Fis-27676,Elasmobranchii,Banded eagle ray,Aetomylaeus nichofii,PGE,8,70,PST,0,280,62,280,62,0.22142857142857145,1,3,73.90074554714101,885,1.1259347570114029,1076,0.8224907063197026,3,3,3,3.0000000000000004
Fis-27676,Elasmobranchii,Banded eagle ray,Aetomylaeus nichofii,PGE,8,70,LLT,0,400,62,400,62,0.155,1,3,131.2354382316635,849,1.2236408620970445,1076,0.7890334572490706,3,3,3,3.0000000000000004
Fis-31573,Elasmobranchii,Brownbanded bambooshark,Chiloscyllium punctatum,BE,8,85,GND,0,20,12,20,77,0.0935064935064935,0.15584415584415584,1,310.0240561926912,597,1.5283209550162926,681,0.8766519823788547,3,1,2,1.5650845800732873
Fis-23311,Elasmobranchii,Whitetip reef shark,Triaenodon obesus,SSE,8,330,GND,0,20,12,20,322,0.02236024844720497,0.037267080745341616,1,356.70039970830385,1086,1.6078637852123825,1406,0.7724039829302988,3,3,3,2.2795070569547775
Fis-23311,Elasmobranchii,Whitetip reef shark,Triaenodon obesus,SSE,8,330,PST,0,280,272,280,322,0.8205856255545697,0.84472049689441,3,109.87062868690737,1084,1.1872323242855534,1406,0.7709815078236131,3,2,3,2.7108060108295344
Fis-23311,Elasmobranchii,Whitetip reef shark,Triaenodon obesus,SSE,8,330,LLT,0,400,322,400,322,0.805,1,3,262.3831239579813,1137,1.4471343346062897,1406,0.8086770981507824,3,3,3,3.0000000000000004
Fis-160925,Elasmobranchii,Ornate sleeper-ray,Electrolux addisoni,BE,9,35,GND,0,20,11,20,26,0.2326923076923077,0.4230769230769231,2,0.03823675055718922,10,1.0000630080150688,10,1,3,1,2,1.8612097182041991
Fis-23128,Elasmobranchii,Winghead shark,Eusphyra blochii,SSE,9,50,GND,0,20,11,20,41,0.14756097560975612,0.2682926829268293,2,448.4900671508658,896,1.7642858478938153,1170,0.7658119658119659,3,3,3,2.7108060108295344
Fis-23128,Elasmobranchii,Winghead shark,Eusphyra blochii,SSE,9,50,PST,0,280,41,280,41,0.14642857142857144,1,3,114.84724364047202,893,1.195713152225092,1170,0.7632478632478632,3,2,3,2.7108060108295344
Fis-23128,Elasmobranchii,Winghead shark,Eusphyra blochii,SSE,9,50,LLT,0,400,41,400,41,0.1025,1,3,223.78094705014155,899,1.3813509811618907,1170,0.7683760683760684,3,3,3,3.0000000000000004
Fis-27240,Elasmobranchii,Longheaded eagle ray,Aetobatus flagellum,PGE,9,80,GND,0,20,11,20,71,0.0852112676056338,0.15492957746478872,1,569.5606013161305,1091,1.9706064851913003,1452,0.7513774104683195,3,3,3,2.2795070569547775
Fis-27240,Elasmobranchii,Longheaded eagle ray,Aetobatus flagellum,PGE,9,80,PST,0,280,71,280,71,0.25357142857142856,1,3,141.8744411727198,1086,1.2417711683862054,1452,0.7479338842975206,3,3,3,3.0000000000000004
Fis-27240,Elasmobranchii,Longheaded eagle ray,Aetobatus flagellum,PGE,9,80,LLT,0,400,71,400,71,0.1775,1,3,299.28947905862515,1106,1.5100277773187671,1452,0.7617079889807162,3,3,3,3.0000000000000004
Fis-28555,Elasmobranchii,Mangrove whipray,Himantura granulata,IE,9,85,GND,0,20,11,20,76,0.07960526315789475,0.14473684210526316,1,218.29394015520663,616,1.3720003760189967,826,0.7457627118644068,3,1,3,1.7320508075688774
